date-time;min;max;median;mean;std;sum
2016-03-24;1130.01;2790.16;1960.8600000000001;1945.6835416666672;493.33313235363687;186785.62000000005
2016-03-25;409.173;1659.89;822.2565;858.6139295774652;301.5777950310736;243846.35600000012
2016-03-28;475.408;1248.73;741.3634999999999;864.3177291666667;251.13272123072082;82974.50200000001
2016-03-29;569.9159999999999;2390.01;1817.27;1612.6855520833324;659.1627631653395;154817.8129999999
2016-03-30;1016.6;2560.59;1683.3600000000001;1759.193958333333;494.4392358972868;168882.61999999997
2016-03-31;1153.41;2478.19;1734.47;1780.7920833333335;455.4507445225447;170956.04
2016-04-01;545.6669999999999;2653.95;1026.9650000000001;1173.2692256944445;563.6538244303713;337901.537
2016-04-04;981.2080000000001;2999.47;2214.565;2057.3485624999994;662.1021174894846;197505.46199999994
2016-04-05;943.408;3518.56;1950.67;2161.9195625000007;630.578715690892;207544.27800000005
2016-04-06;782.916;3400.44;1361.3200000000002;1556.1217708333331;675.1626996702582;149387.68999999997
2016-04-07;688.7080000000001;2318.08;1537.4850000000001;1498.0775312499998;539.1686605745621;143815.44299999997
2016-04-08;299.385;2959.97;648.6625;828.8255416666666;500.83415784013135;238701.756
2016-04-11;613.408;2973.06;2277.39;1982.978520833333;831.2988266217094;190365.93799999997
2016-04-12;1623.51;3578.64;2637.935;2554.0424999999996;618.3587662105824;245188.07999999996
2016-04-13;1740.19;3393.25;2448.98;2517.797708333333;526.3105304095255;241708.57999999996
2016-04-14;1722.78;3582.25;2308.9700000000003;2421.404583333333;482.401776918951;232454.83999999997
2016-04-15;1232.95;3265.86;1637.9;1842.5143055555554;514.0734241333754;530644.12
2016-04-18;1669.41;4330.29;2825.325;2983.6092708333326;662.3385835471552;286426.48999999993
2016-04-19;1826.61;3371.02;2509.315;2524.1640625;488.06839827302497;242319.75
2016-04-20;841.957;3118.29;1968.76;2112.7709687500005;640.4642201493087;202826.01300000006
2016-04-21;799.057;3320.37;1331.37;1473.4811770833337;619.4202835517638;141454.19300000003
2016-04-22;282.558;2107.15;583.896;755.6329305555554;458.97063446645313;217622.28399999996
2016-04-25;578.891;3428.73;2570.085;2185.15925;990.9460820578216;209775.288
2016-04-26;1899.18;3498.58;2603.735;2636.9178125;531.2489856222203;253144.11
2016-04-27;1037.31;3251.12;1966.845;2031.754895833333;498.8738192115578;195048.46999999997
2016-04-28;823.9989999999999;2251.11;1399.1;1467.3083333333334;460.2612667348306;140861.6
2016-04-29;139.108;1991.31;414.3430000000001;646.2327256944449;527.5349961885919;186115.0250000001
2016-05-02;292.408;2317.48;1694.525;1423.2071562499998;704.424185372068;136627.887
2016-05-03;1094.6;3717.56;1579.17;1948.0664583333337;813.943473233187;187014.38000000003
2016-05-04;826.408;2234.87;1663.08;1586.8162916666672;426.82374201077687;152334.36400000006
2016-05-05;658.416;1101.66;823.866;863.5329791666667;133.58514697927035;82899.166
2016-05-06;477.19599999999997;1930.41;786.3965000000001;962.1178263888887;404.22153235545926;277089.93399999995
2016-05-09;734.2489999999999;2970.98;1812.73;1648.6462708333338;585.4255423503124;158270.04200000004
2016-05-10;773.617;2368.48;1154.56;1266.5968854166667;323.3648298658106;121593.301
2016-05-11;702.4910000000001;2232.68;1814.78;1551.5430833333328;524.9423582908021;148948.13599999994
2016-05-12;730.06;2252.48;1554.395;1530.1915937499996;471.1972105702569;146898.39299999995
2016-05-13;395.534;2143.82;678.8340000000001;907.4480972222218;488.4781601015045;261345.05199999988
2016-05-16;511.384;1027.65;665.469;737.2305104166668;147.11399539862703;70774.12900000002
2016-05-17;560.899;3352.76;2638.6450000000004;2257.1339375;1029.3188598637535;216684.85799999998
2016-05-18;1890.81;3116.65;2677.37;2566.6836458333332;389.9509161018515;246401.62999999998
2016-05-19;1915.45;3420.92;2697.885;2699.625520833333;467.84576079790196;259164.05
2016-05-20;1378.78;3442.4;1871.145;2065.014409722222;529.6734931916967;594724.1499999999
2016-05-23;1870.06;4571.09;2847.87;2763.921979166666;622.5100398541374;265336.50999999995
2016-05-24;1998.16;3599.96;2725.61;2726.1698958333322;550.6834789403836;261712.3099999999
2016-05-25;1986.5;3474.32;2683.205;2692.346666666666;513.9880266200486;258465.27999999994
2016-05-26;1874.91;3538.76;2802.23;2721.870625;564.0001797625924;261299.58000000002
2016-05-27;1380.22;3547.54;1960.3449999999998;2081.737395833332;530.4387252108369;599540.3699999995
2016-05-30;1611.6;3230.76;2442.1949999999997;2452.2184375;460.66303956323463;235412.97
2016-05-31;1196.25;3613.86;2320.355;2527.2189583333334;741.4304517399626;242613.02000000002
2016-06-01;1180.66;3628.02;2767.88;2684.5138541666674;542.9160970892952;257713.33000000007
2016-06-02;1769.63;3575.42;2713.58;2702.314270833333;520.3433164075323;259422.16999999998
2016-06-03;1510.55;3309.44;1870.505;2031.5280555555546;473.64326565983856;585080.0799999997
2016-06-06;1910.85;3436.78;2887.5699999999997;2743.7001041666663;513.4460651519194;263395.20999999996
2016-06-07;1775.88;4174.63;2875.425;2804.5459374999996;530.8158766744249;269236.41
2016-06-08;1848.92;4292.27;2704.335;2720.653854166668;520.8748027498794;261182.77000000014
2016-06-09;1816.65;3324.55;2493.415;2553.00625;493.45462015905383;245088.59999999998
2016-06-10;1344.65;3228.81;1794.98;1959.6273958333327;472.9717829092834;564372.6899999998
2016-06-13;1642.19;3320.46;2552.125;2518.601666666668;515.940334173116;241785.7600000001
2016-06-14;1068.76;3445.57;2159.755;2088.4589583333336;439.25811716066784;200492.06000000003
2016-06-15;1071.21;3185.85;1963.96;2254.790833333333;695.4450283964964;216459.91999999995
2016-06-16;767.8989999999999;2194.63;1636.675;1561.4246770833336;446.0668221907541;149896.76900000003
2016-06-17;412.86;2396.13;994.5605;1118.5750763888898;485.7981586309567;322149.62200000026
2016-06-20;727.717;2919.62;1940.5149999999999;1823.6315833333329;611.7923243643638;175068.63199999995
2016-06-21;924.3489999999999;3245.18;2130.965;2071.2909166666664;581.81113256181;198843.92799999999
2016-06-22;1460.71;3433.58;2094.81;2143.0447916666667;354.9806769358733;205732.3
2016-06-23;1104.85;3525.96;2458.0950000000003;2563.299374999999;574.7492029523331;246076.73999999993
2016-06-24;627.888;3538.46;1134.56;1535.3459201388891;798.5894037135558;442179.62500000006
2016-06-27;665.436;2064.46;1654.255;1535.8811249999999;403.81049723412144;147444.588
2016-06-28;986.748;2243.54;1736.72;1669.5859166666662;409.6473567024428;160280.24799999996
2016-06-29;739.7080000000001;2752.74;1415.7350000000001;1479.184416666667;488.19596006029485;142001.70400000003
2016-06-30;513.174;3460.95;2178.48;2267.8166666666675;718.9042386325493;217710.40000000008
2016-07-01;361.957;3019.32;1793.6;1775.483524305555;656.383971058163;511339.25499999983
2016-07-04;1406.32;3411.22;2368.8500000000004;2238.3197916666663;442.45429917790244;214878.69999999995
2016-07-05;1610.43;3627.89;2656.125;2713.9958333333343;380.7967398043398;260543.6000000001
2016-07-06;869.885;3190.49;2577.0150000000003;2296.5302604166664;613.6160126308935;220466.90499999997
2016-07-07;667.802;2720.91;1947.7649999999999;1973.0573229166666;526.4229441347965;189413.503
2016-07-08;1063.15;3304.76;2185.51;2012.3514930555548;551.7350541638925;579557.2299999997
2016-07-11;1346.88;4152.58;3127.4399999999996;2838.204374999999;900.0337138525339;272467.6199999999
2016-07-12;1407.97;3304.48;2403.37;2352.0290625000002;504.3574141004166;225794.79000000004
2016-07-13;1371.14;2950.22;2250.59;2170.6472916666667;498.30789260092723;208382.14
2016-07-14;1338.8;2579.13;2268.9700000000003;2081.144270833334;386.3618733607538;199789.85000000006
2016-07-15;1079.41;2886.99;1416.23;1600.5832638888887;498.6297986861023;460967.9799999999
2016-07-18;1174.42;2647.84;2161.775;2022.6105208333327;489.7433134813847;194170.60999999993
2016-07-19;1322.67;3777.88;2319.555;2178.095520833334;558.2909254744288;209097.17000000007
2016-07-20;1292.93;2747.88;2243.965;2122.1142708333327;454.29965847675277;203722.96999999994
2016-07-21;1450.13;3230.56;2343.285;2234.932604166667;523.981620740842;214553.53000000003
2016-07-22;1123.53;2696.87;1392.53;1595.3886458333318;440.69394298839813;459471.9299999996
2016-07-25;1208.55;2589.83;2131.37;1987.5326041666665;452.7912996938104;190803.12999999998
2016-07-26;1298.54;3238.03;2076.045;2181.1503124999995;625.4376067807971;209390.42999999993
2016-07-27;1307.23;3032.6;2055.8250000000003;2016.5114583333343;418.9267288854855;193585.1000000001
2016-07-28;1519.35;3240.55;2176.8100000000004;2093.6171875;395.19667873285636;200987.25
2016-07-29;819.503;2594.3;1357.07;1456.342149305555;425.0054065149561;419426.5389999999
2016-08-01;1193.31;2364.0;1796.98;1785.2272916666668;384.5170254405393;171381.82
2016-08-02;1081.25;2440.3;1527.345;1632.2276041666667;407.98253433396854;156693.85
2016-08-03;1174.24;2809.52;1951.7350000000001;1962.8792708333333;466.8481842385501;188436.41
2016-08-04;1374.03;2876.56;2035.9;2075.7479166666667;471.43868146885;199271.8
2016-08-05;271.034;3329.72;1183.17;1347.6652430555544;508.01012268323757;388127.5899999997
2016-08-08;1210.67;3790.8;1975.6;1993.890104166667;567.0353283480015;191413.45000000004
2016-08-09;1424.43;2739.82;2117.65;2090.0509375000006;443.49291156995497;200644.89000000004
2016-08-10;1444.71;2753.09;2016.195;2065.3485416666667;420.98869826055204;198273.46000000002
2016-08-11;1365.8;2758.64;2090.34;2039.1133333333335;475.5424257627822;195754.88
2016-08-12;991.3739999999999;3795.52;1327.005;1661.6864027777772;636.467524180956;478565.68399999983
2016-08-15;2197.07;3596.33;3147.19;2961.279270833333;469.41950502440466;284282.81
2016-08-16;1606.97;3814.62;2481.4700000000003;2548.9054166666665;562.8266577121267;244694.91999999998
2016-08-17;1352.57;2979.67;1912.975;1980.9827083333332;441.5434339354795;190174.34
2016-08-18;1372.4;3042.26;2172.4849999999997;2167.392916666666;490.59360989019;208069.71999999997
2016-08-19;902.2739999999999;2705.18;1360.62;1523.637604166667;456.2507780874657;438807.63000000006
2016-08-22;1281.47;3250.04;2167.355;2115.7420833333326;573.6391003701796;203111.23999999993
2016-08-23;1364.76;3643.19;2330.205;2313.5286458333335;627.0539191700886;222098.75000000003
2016-08-24;1451.14;3609.7;2313.06;2261.2515625;519.6889765342507;217080.15
2016-08-25;1528.23;2962.92;2401.04;2297.687708333333;462.218615654812;220578.01999999996
2016-08-26;953.8489999999999;3764.09;1409.0349999999999;1566.4073125000004;501.5382672576063;451125.3060000001
2016-08-29;1321.35;3061.52;2298.385;2163.3363541666668;552.8738129601494;207680.29
2016-08-30;1339.66;2956.61;2241.885;2174.9694791666666;485.97434660553154;208797.07
2016-08-31;1502.57;3195.59;2465.88;2365.3681249999995;541.7377268486888;227075.33999999997
2016-09-01;1471.05;2975.82;2289.23;2279.931666666667;466.2300721874661;218873.44
2016-09-02;1022.64;3005.18;1433.46;1643.4670833333341;519.3589659943412;473318.52000000025
2016-09-05;1315.08;3365.75;2298.495;2220.9725;575.9664021158837;213213.36
2016-09-06;1262.55;4036.2;2385.475;2231.7300000000005;571.9445174103772;214246.08000000005
2016-09-07;1416.46;3173.52;2498.005;2279.668958333333;535.6012677699694;218848.22
2016-09-08;1500.76;3017.16;2312.665;2285.4805208333332;500.3778418720877;219406.12999999998
2016-09-09;670.09;2930.22;1580.245;1718.171402777779;440.6616758906741;494833.3640000003
2016-09-12;1581.17;3724.53;2765.215;2630.115416666667;673.1240047263001;252491.08000000002
2016-09-13;2033.86;3450.94;2899.575;2839.352916666667;265.7856104374618;272577.88000000006
2016-09-14;1701.77;3235.98;2516.105;2476.2904166666654;489.1042531337347;237723.8799999999
2016-09-15;1673.54;3073.99;2478.345;2408.7223958333348;491.64519621956936;231237.35000000012
2016-09-16;1072.39;3123.73;1587.96;1719.5304861111092;531.4042134118041;495224.77999999945
2016-09-19;1383.17;3027.58;1930.005;2039.1216666666667;444.7848734167464;195755.68
2016-09-20;1500.2;2953.22;2237.415;2241.1459375;485.4199717414062;215150.00999999998
2016-09-21;1583.91;2877.44;2506.5950000000003;2325.5813541666666;446.8413674899093;223255.81
2016-09-22;1448.82;3520.67;2321.455;2318.5725;558.4347372037215;222582.96000000002
2016-09-23;432.077;2581.06;1387.92;1466.834982638888;394.18802386711485;422448.47499999974
2016-09-26;695.8660000000001;3422.02;1536.01;1885.3842916666663;689.1890273057996;180996.89199999996
2016-09-27;712.1160000000001;1857.2;1531.56;1461.659770833334;253.8512015144005;140319.33800000008
2016-09-28;512.6080000000001;3221.0;2083.835;1987.7103333333323;619.0911160559687;190820.1919999999
2016-09-29;474.816;3125.09;2002.9450000000002;1935.8320624999997;940.4165810172672;185839.87799999997
2016-09-30;286.116;2018.39;1379.12;1229.4541527777783;476.55988474937647;354082.79600000015
2016-10-03;316.124;2044.97;1239.305;1161.9338020833331;510.55982109009517;111545.64499999999
2016-10-04;1215.22;2899.31;2322.06;2144.467708333332;578.7157257646662;205868.8999999999
2016-10-05;1702.4;3003.36;2558.54;2383.4863541666673;476.9018379854878;228814.69000000006
2016-10-06;1541.02;3565.98;2916.51;2663.215;658.7414704579123;255668.64
2016-10-07;2243.32;4713.01;2921.545;3036.23690972222;506.1945865289193;874436.2299999994
2016-10-10;2137.72;4693.63;3096.5150000000003;3466.8058333333324;767.7002570873155;332813.3599999999
2016-10-11;1996.72;3826.72;2814.09;2811.5814583333336;528.5777049582243;269911.82
2016-10-12;1846.56;3966.99;2732.5;2882.8312499999993;672.1957687385424;276751.79999999993
2016-10-13;1622.46;3515.11;2871.89;2618.799583333333;621.7374611300626;251404.75999999998
2016-10-14;1071.82;3796.7;1516.045;1789.1329513888872;667.1284270010251;515270.2899999995
2016-10-17;1368.21;4120.21;2387.875;2274.692604166667;675.6413850669987;218370.49000000005
2016-10-18;1527.33;3360.85;2564.645;2399.4971874999997;579.6697398995091;230351.72999999998
2016-10-19;1544.43;3203.86;2629.245;2414.783125;526.5492110741056;231819.18
2016-10-20;1709.43;3482.34;2802.625;2621.0879166666664;571.691499595103;251624.43999999997
2016-10-21;1221.82;4912.13;1703.92;1951.601006944442;729.7408012295331;562061.0899999993
2016-10-24;1704.82;3818.79;2691.7200000000003;2659.1853125000002;698.0756967157392;255281.79
2016-10-25;1790.91;3399.07;2750.1800000000003;2572.3635416666666;524.7464884644256;246946.9
2016-10-26;1819.72;3906.22;2783.26;2735.2707291666666;639.5471517849991;262585.99
2016-10-27;1724.02;3653.25;2551.7200000000003;2575.014270833333;638.8160427800375;247201.36999999994
2016-10-28;164.024;2419.89;898.7819999999999;1138.4063630136986;576.1332208266663;332414.658
2016-10-31;1400.02;3481.26;2810.3100000000004;2537.7618749999997;732.6121243724407;243625.13999999996
2016-11-01;1780.71;3356.83;2787.815;2617.7617708333332;572.7835844053142;251305.12999999998
2016-11-02;1813.1;3395.73;2984.74;2707.9106249999995;573.360832842199;259959.41999999995
2016-11-03;1708.11;3412.4;2916.6400000000003;2614.627812500001;601.7850268295291;251004.27000000008
2016-11-04;1265.92;3425.63;1716.6750000000002;1873.9042708333322;585.5882705726083;539684.4299999997
2016-11-07;1549.12;3482.11;3001.86;2644.963750000001;648.5341012910332;253916.52000000008
2016-11-08;1876.4;3626.84;2963.89;2779.6809374999993;585.1271623773275;266849.36999999994
2016-11-09;1907.62;3638.25;2834.81;2739.883749999999;590.2163327338459;263028.8399999999
2016-11-10;2010.82;3638.2;3001.5249999999996;2821.0155208333344;571.2876316732957;270817.4900000001
2016-11-11;1368.22;3672.94;1790.3600000000001;1985.2805555555537;547.6902107743821;571760.7999999995
2016-11-14;1603.42;3311.78;2854.635;2557.277395833332;561.3528277262928;245498.62999999986
2016-11-15;1753.12;3478.13;2646.05;2581.9757291666674;606.0011735019814;247869.67000000007
2016-11-16;1619.01;3251.12;2635.2349999999997;2470.779687499999;559.1267463398016;237194.84999999992
2016-11-17;1627.42;3310.02;2736.995;2515.387291666667;555.8039142917775;241477.18000000002
2016-11-18;1140.33;3400.56;1739.315;1874.316006944444;570.7381193804783;539803.0099999999
2016-11-21;1616.02;3264.06;2729.45;2510.149166666667;581.3906898584073;240974.32000000004
2016-11-22;1606.42;3156.54;2748.0299999999997;2494.8803124999995;543.3503353366293;239508.50999999995
2016-11-23;1690.1;3384.17;2865.94;2633.8519791666677;574.2346909805392;252849.7900000001
2016-11-24;1082.29;3351.7;1999.99;2189.1010416666672;578.8469441288646;210153.70000000004
2016-11-25;347.024;3369.67;831.3410000000001;1102.8498472222211;703.9619448381604;317620.7559999997
2016-11-28;871.1160000000001;3516.33;1830.0749999999998;1929.86609375;879.2248131580702;185267.145
2016-11-29;984.4910000000001;2368.59;1805.5900000000001;1688.68765625;458.7219867522291;162114.01499999998
2016-11-30;947.6080000000001;2521.67;1852.085;1807.492479166667;527.2275717486106;173519.27800000002
2016-12-01;726.4989999999999;2436.76;1664.1399999999999;1569.8961562499996;576.6339639805138;150710.03099999996
2016-12-02;485.908;2456.28;863.4815000000001;1037.8254409722217;503.43549502116207;298893.72699999984
2016-12-05;752.308;2156.62;1781.51;1571.9584270833336;464.5349145973794;150908.00900000002
2016-12-06;811.1160000000001;3101.49;1768.385;1731.1312187500005;565.7971719217002;166188.59700000004
2016-12-07;972.3480000000001;2971.57;1943.9650000000001;1887.6662083333329;624.7552039267509;181215.95599999995
2016-12-08;836.448;3328.72;1756.52;1711.3376979166667;650.6628632519487;164288.419
2016-12-09;371.608;2898.07;757.2070000000001;1015.2287986111094;635.7607912332275;292385.8939999995
2016-12-12;767.316;2189.19;1761.46;1577.901114583333;535.9362014398802;151478.50699999998
2016-12-13;805.2310000000001;2432.69;1913.095;1669.2378749999998;563.2893489959667;160246.83599999998
2016-12-14;811.2310000000001;2406.83;1798.1950000000002;1670.638406250001;565.2255589642548;160381.2870000001
2016-12-15;846.0139999999999;4173.31;1963.1999999999998;2169.4842395833316;1046.2797580174672;208270.48699999985
2016-12-16;454.416;2635.47;878.185;1087.384888888887;579.6673354869845;313166.8479999995
2016-12-19;547.4159999999999;2837.87;1690.9850000000001;1564.6141458333339;690.8486466264056;150202.95800000004
2016-12-20;794.299;2732.02;1653.445;1571.9311145833333;533.0513420777415;150905.387
2016-12-21;784.699;2471.87;1701.33;1603.9844791666671;557.5394128033976;153982.51000000004
2016-12-22;826.7080000000001;2779.38;1672.6399999999999;1640.7308437500005;603.9282982872496;157510.16100000005
2016-12-23;199.416;1918.08;676.0445;760.7272152777771;334.86972412352634;219089.4379999998
2016-12-26;537.224;943.424;802.5735;766.0662291666667;120.50212829642454;73542.35800000001
2016-12-27;407.92400000000004;1202.91;781.566;797.3995729166667;169.90743284981872;76550.359
2016-12-28;263.316;1418.02;723.0475;747.6544479166665;339.6226265603098;71774.82699999999
2016-12-29;177.824;971.6160000000001;526.7255;538.3477083333335;211.4004823548208;51681.38000000001
2016-12-30;241.416;1028.92;632.924;645.0863819444439;164.72900487182784;185784.87799999985
2017-01-02;602.899;1634.27;1157.895;1132.7799479166665;281.77544900144454;108746.87499999999
2017-01-03;470.89099999999996;1930.67;1398.63;1254.7579687500001;463.5665584307563;120456.76500000001
2017-01-04;605.908;2166.73;1452.345;1356.3299062500005;446.40585656679997;130207.67100000005
2017-01-05;834.808;3077.76;2701.3199999999997;2190.855010416668;836.3542962605147;210322.08100000012
2017-01-06;416.624;4378.08;737.155;1151.534069444444;902.895960734551;331641.81199999986
2017-01-09;472.116;2238.79;1674.65;1460.8420729166664;576.2108031183552;140240.83899999998
2017-01-10;706.9989999999999;2242.62;1561.2350000000001;1441.1168229166667;523.45169525256;138347.215
2017-01-11;713.916;2291.74;1599.48;1536.5627395833337;544.5957456846653;147510.02300000004
2017-01-12;676.0989999999999;2485.47;1795.0900000000001;1612.1617291666673;612.2777404528367;154767.52600000007
2017-01-13;336.61699999999996;2780.31;777.216;933.5152916666666;527.2905822413184;268852.404
2017-01-16;620.624;2278.39;1650.38;1460.8725104166676;556.0499176832767;140243.7610000001
2017-01-17;699.808;2246.33;1692.165;1514.2857916666671;496.4766634185957;145371.43600000005
2017-01-18;913.0989999999999;2523.18;1720.495;1678.273729166666;544.10675472077;161114.27799999993
2017-01-19;844.7080000000001;2384.27;1592.12;1534.0313645833337;501.73885253909197;147267.01100000003
2017-01-20;260.008;2351.92;826.5035;1017.8589166666677;539.2037444580301;293143.3680000003
2017-01-23;597.516;2554.8;1882.6799999999998;1677.5325937500008;683.7612555631971;161043.12900000007
2017-01-24;976.9910000000001;2334.48;1743.775;1677.9299895833337;474.64646084832657;161081.27900000004
2017-01-25;940.0989999999999;3745.94;1924.905;1839.1924062499995;688.1405392660881;176562.47099999996
2017-01-26;786.508;2632.82;1791.7849999999999;1670.267677083334;623.7850775404095;160345.69700000007
2017-01-27;398.316;3211.64;845.884;1024.2041805555557;553.8405609031238;294970.80400000006
2017-01-30;701.0160000000001;3000.17;1844.135;1908.8769375000002;727.8255566404824;183252.18600000002
2017-01-31;687.5160000000001;3071.69;1694.665;1691.9103958333333;742.0842199454112;162423.398
2017-02-01;809.316;3109.08;1853.59;1807.3777395833322;708.5085558968775;173508.2629999999
2017-02-02;889.716;2542.95;1716.275;1686.0122291666669;523.5058879580305;161857.17400000003
2017-02-03;356.616;2541.14;714.7139999999999;961.0155243055558;566.9582259189069;276772.4710000001
2017-02-06;610.4159999999999;3451.66;1788.6350000000002;1869.9012500000006;977.2046386919225;179510.52000000005
2017-02-07;873.191;3642.17;1757.15;1890.730249999999;899.6530512490153;181510.1039999999
2017-02-08;820.9989999999999;3876.92;1879.75;1864.7972604166662;748.7394918077805;179020.53699999995
2017-02-09;959.6160000000001;3637.93;1821.31;1746.7309583333338;573.5328749901632;167686.17200000005
2017-02-10;294.469;2427.7;836.5475;1007.3450798611094;523.4153676558986;290115.3829999995
2017-02-13;916.7239999999999;2446.87;1767.4250000000002;1627.6859687500003;488.70018354672106;156257.85300000003
2017-02-14;865.716;2382.2;1640.315;1571.2391458333339;513.2864382936169;150838.95800000004
2017-02-15;815.916;2202.73;1586.33;1534.0019583333333;404.45792843521264;147264.188
2017-02-16;922.7080000000001;2239.99;1691.5149999999999;1574.5428854166664;428.0344639647821;151156.11699999997
2017-02-17;224.889;2365.61;782.6155;959.782965277777;536.622039563374;276417.4939999998
